txn_id,user_id,merchant_id,transaction_amount,transaction_status,utr_number,is_missing_utr,timestamp,has_valid_timestamp
TXN00008508,USR98351,MCH2294,14908.6,SUCCESS,UTR9328215331,False,,False
TXN00008509,USR57992,MCH2777,22899.0,SUCCESS,UTR8376837026,False,2026-03-22 05:04:50,True
TXN00008510,USR94399,MCH2835,7205.47,SUCCESS,UTR4641757996,False,,False
TXN00008511,USR13676,MCH9328,4646.29,SUCCESS,,True,2026-02-01 09:41:42,True
TXN00008512,USR40225,MCH5306,,SUCCESS,UTR4120905444,False,,False
TXN00008513,USR97349,MCH1351,17818.0,PENDING,UTR2853832342,False,2026-01-24 08:55:27,True
TXN00008514,USR18619,MCH7561,17203.88,SUCCESS,UTR5084680949,False,,False
TXN00008515,USR16310,MCH6794,7989.73,SUCCESS,UTR2000292798,False,2026-02-22 23:24:04,True
TXN00008516,USR11274,MCH5122,6313.0,SUCCESS,UTR0318999792,False,,False
TXN00008517,USR61468,MCH9220,,SUCCESS,UTR2707876348,False,2026-02-06 09:57:37,True
TXN00008518,USR47728,MCH9712,23083.25,SUCCESS,UTR2916549082,False,2026-03-16 08:13:46,True
TXN00008519,USR98806,MCH6298,11438.34,SUCCESS,UTR2741359496,False,,False
TXN00008520,USR91532,MCH6621,,SUCCESS,UTR4889636858,False,2026-03-31 22:04:43,True
TXN00008521,USR38341,MCH9569,11313.56,SUCCESS,UTR7378040958,False,,False
TXN00008522,USR49854,MCH9161,10615.48,SUCCESS,UTR3671367692,False,,False
TXN00008523,USR11599,MCH6239,3927.51,SUCCESS,UTR6333718559,False,,False
TXN00008524,USR36642,MCH7087,10665.89,SUCCESS,UTR1788975231,False,2026-02-13 22:10:35,True
TXN00008525,USR85887,MCH3186,13440.05,SUCCESS,UTR2411979679,False,,False
TXN00008526,USR25534,MCH5743,572.38,SUCCESS,UTR3900824173,False,2026-02-08 13:17:17,True
TXN00008527,USR10393,MCH6824,11108.38,SUCCESS,UTR4833258881,False,,False
TXN00008528,USR46363,MCH3514,19536.09,SUCCESS,UTR9685781270,False,,False
TXN00008529,USR55640,MCH7433,17004.35,SUCCESS,,True,2026-01-04 08:46:13,True
TXN00008530,USR26522,MCH2709,15882.57,SUCCESS,UTR0669545363,False,,False
TXN00008531,USR14119,MCH6629,22739.79,SUCCESS,UTR6203307581,False,2026-02-27 20:13:40,True
TXN00008532,USR38116,MCH2225,461.0,SUCCESS,UTR7241635698,False,2026-01-02 13:59:14,True
TXN00008533,USR66152,MCH5529,13931.0,PENDING,UTR1615244825,False,2026-02-20 06:07:02,True
TXN00008534,USR15977,MCH4159,19685.85,SUCCESS,UTR2775277004,False,2026-01-14 02:46:21,True
TXN00008535,USR76385,MCH7751,13537.97,SUCCESS,UTR8331510687,False,,False
TXN00008536,USR90160,MCH8495,8104.15,SUCCESS,,True,2026-01-30 07:20:31,True
TXN00008537,USR47252,MCH5144,3414.9,SUCCESS,UTR6137298473,False,,False
TXN00008538,USR18442,MCH6676,22190.2,SUCCESS,,True,2026-01-30 03:49:43,True
TXN00008539,USR19438,MCH8451,11774.35,SUCCESS,UTR2587152297,False,2026-01-22 13:02:00,True
TXN00008540,USR81140,MCH9573,21954.1,SUCCESS,UTR0333911219,False,2026-01-21 20:34:24,True
TXN00008541,USR49307,MCH4459,14650.44,SUCCESS,UTR7648583817,False,2026-03-25 01:58:23,True
TXN00008542,USR92163,MCH6199,16858.06,SUCCESS,UTR6410701829,False,,False
TXN00008543,USR90403,MCH2193,20108.0,UNKNOWN,UTR0120657452,False,2026-01-03 02:34:04,True
TXN00008544,USR22293,MCH8423,16482.3,SUCCESS,UTR8973593625,False,2026-03-16 21:46:44,True
TXN00008545,USR39016,MCH9949,9957.0,SUCCESS,UTR1100905114,False,,False
TXN00008546,USR95713,MCH4272,,SUCCESS,UTR6026714164,False,2026-03-08 23:09:43,True
TXN00008547,USR54146,MCH9219,20078.11,FAILED,,True,2026-03-21 20:11:06,True
TXN00008548,USR90658,MCH8475,9347.52,SUCCESS,UTR1510896220,False,2026-01-27 19:01:36,True
TXN00008549,USR90818,MCH2458,9709.16,SUCCESS,UTR8592852755,False,2026-03-31 05:41:10,True
TXN00008550,USR32840,MCH4957,2401.3,SUCCESS,UTR4181041424,False,2026-02-23 18:07:43,True
TXN00008551,USR81492,MCH6376,22865.0,SUCCESS,UTR2479621609,False,2026-02-19 15:20:56,True
TXN00008552,USR57077,MCH6719,2285.0,SUCCESS,UTR7033787766,False,,False
TXN00008553,USR55365,MCH7511,16209.0,SUCCESS,UTR7198166382,False,2026-02-25 09:45:11,True
TXN00008554,USR41933,MCH7950,10335.73,SUCCESS,UTR6305446339,False,,False
TXN00008555,USR58994,MCH8078,10146.43,SUCCESS,UTR9964512998,False,,False
TXN00008556,USR99918,MCH5054,16992.0,SUCCESS,UTR6125342173,False,2026-01-16 00:30:41,True
TXN00008557,USR84328,MCH4331,1686.67,SUCCESS,UTR5526200577,False,,False
TXN00008558,USR54625,MCH9890,14846.71,SUCCESS,UTR0507544265,False,,False
TXN00008559,USR29203,MCH6822,19303.07,SUCCESS,UTR2474531775,False,2026-02-14 16:44:21,True
TXN00008560,USR15990,MCH9801,20707.04,SUCCESS,UTR5613848565,False,,False
TXN00008561,USR57362,MCH8165,4271.55,SUCCESS,UTR5188291937,False,,False
TXN00008562,USR60845,MCH5101,22436.5,SUCCESS,UTR3144196776,False,,False
TXN00008563,USR19261,MCH2118,16407.09,SUCCESS,,True,2026-01-26 17:28:01,True
TXN00008564,USR14359,MCH8601,22047.55,SUCCESS,UTR4376730718,False,2026-02-05 15:21:54,True
TXN00008565,USR17775,MCH9747,12137.17,SUCCESS,UTR4853581608,False,2026-03-28 08:58:38,True
TXN00008566,USR63419,MCH3307,13555.41,PENDING,UTR4112638981,False,2026-02-26 12:31:16,True
TXN00008567,USR73818,MCH6357,,SUCCESS,UTR0064982824,False,2026-01-25 06:12:31,True
TXN00008568,USR84631,MCH7341,22498.74,SUCCESS,UTR7319570531,False,2026-01-23 14:54:56,True
TXN00008569,USR85708,MCH1752,11209.54,SUCCESS,UTR8949830190,False,,False
TXN00008570,USR11710,MCH3009,6867.57,SUCCESS,UTR8763795565,False,2026-03-20 17:56:23,True
TXN00008571,USR94426,MCH2816,9835.33,SUCCESS,UTR0992415855,False,,False
TXN00008572,USR12519,MCH8080,9700.23,SUCCESS,UTR4894169434,False,,False
TXN00008573,USR62138,MCH3112,7178.8,SUCCESS,UTR9439158375,False,,False
TXN00008574,USR84867,MCH5321,6722.0,SUCCESS,UTR5015531089,False,2026-02-08 19:35:50,True
TXN00008575,USR66160,MCH7956,21527.96,SUCCESS,UTR5493526957,False,2026-02-25 06:01:02,True
TXN00008576,USR81761,MCH6022,1756.0,SUCCESS,UTR2233167676,False,,False
TXN00008577,USR17705,MCH8709,16943.5,SUCCESS,UTR0340811435,False,,False
TXN00008578,USR19658,MCH7896,,SUCCESS,,True,,False
TXN00008579,USR81661,MCH3754,8619.2,SUCCESS,UTR2229067696,False,2026-01-08 11:53:33,True
TXN00008580,USR60706,MCH4210,1547.96,SUCCESS,UTR6287602941,False,2026-03-12 06:03:53,True
TXN00008581,USR67571,MCH7444,6756.64,SUCCESS,UTR3522214808,False,,False
TXN00008582,USR72586,MCH9792,19212.84,SUCCESS,UTR8459383217,False,,False
TXN00008583,USR44441,MCH5652,,UNKNOWN,UTR4184225946,False,2026-02-16 20:23:01,True
TXN00008584,USR15778,MCH3250,5546.0,SUCCESS,UTR0928079796,False,,False
TXN00008585,USR41671,MCH8071,11594.06,SUCCESS,UTR0101737916,False,2026-02-17 09:45:59,True
TXN00008586,USR72781,MCH9605,11763.4,SUCCESS,UTR1291521587,False,,False
TXN00008587,USR75661,MCH6929,,SUCCESS,UTR8297803433,False,,False
TXN00008588,USR45003,MCH2915,19072.35,SUCCESS,UTR9915503067,False,,False
TXN00008589,USR99157,MCH8950,12831.8,SUCCESS,UTR6197756179,False,2026-03-10 05:45:15,True
TXN00008590,USR26424,MCH8496,16771.97,SUCCESS,UTR0564854390,False,,False
TXN00008591,USR38548,MCH4133,21185.4,SUCCESS,UTR0411425467,False,2026-03-21 13:36:32,True
TXN00008592,USR96797,MCH8112,248.38,SUCCESS,UTR5120494531,False,2026-03-30 02:59:27,True
TXN00008593,USR35407,MCH8887,10078.0,SUCCESS,UTR6455641421,False,2026-01-10 06:12:51,True
TXN00008594,USR84747,MCH1796,22682.01,SUCCESS,UTR1934133378,False,,False
TXN00008595,USR47876,MCH2482,18510.42,SUCCESS,UTR5407063971,False,2026-03-04 08:33:42,True
TXN00008596,USR50207,MCH1064,13575.61,SUCCESS,UTR0861330339,False,2026-01-30 03:58:01,True
TXN00008597,USR86159,MCH3148,13245.82,SUCCESS,UTR6552004426,False,2026-01-04 15:04:55,True
TXN00008598,USR59147,MCH9101,8700.77,SUCCESS,UTR8949242892,False,,False
TXN00008599,USR39494,MCH2262,13017.81,FAILED,UTR5592340018,False,,False
TXN00008600,USR12688,MCH1952,16388.0,SUCCESS,UTR0481015607,False,2026-02-25 22:50:18,True
TXN00008601,USR10364,MCH6125,10464.89,SUCCESS,UTR7120517145,False,2026-02-07 01:04:00,True
TXN00008602,USR61462,MCH3084,,SUCCESS,UTR0648463534,False,2026-01-08 14:51:56,True
TXN00008603,USR74327,MCH1147,21532.19,SUCCESS,UTR5029549045,False,,False
TXN00008604,USR70093,MCH4078,3875.57,SUCCESS,UTR4217097509,False,,False
TXN00008605,USR59411,MCH9847,11294.16,FAILED,UTR3689982966,False,,False
TXN00008606,USR30601,MCH8441,10206.42,PENDING,UTR4017732165,False,,False
TXN00008607,USR53800,MCH3602,17189.75,SUCCESS,UTR9854565092,False,2026-02-02 11:11:03,True
TXN00008608,USR53003,MCH2652,6254.19,SUCCESS,UTR3638384349,False,,False
TXN00008609,USR11055,MCH3107,16009.87,SUCCESS,UTR3995975345,False,,False
TXN00008610,USR38569,MCH3034,21938.0,SUCCESS,UTR2477823750,False,2026-03-21 08:04:41,True
TXN00008611,USR31060,MCH6985,10459.11,SUCCESS,,True,,False
TXN00008612,USR92953,MCH2232,,SUCCESS,UTR2232407828,False,2026-02-10 10:33:57,True
TXN00008613,USR55605,MCH1679,24829.16,SUCCESS,UTR0124599139,False,2026-03-26 06:11:34,True
TXN00008614,USR11448,MCH5489,2661.24,FAILED,UTR4486421381,False,2026-01-12 16:52:47,True
TXN00008615,USR19552,MCH6764,5834.0,SUCCESS,UTR8485665641,False,2026-03-26 10:44:58,True
TXN00008616,USR74648,MCH7270,23759.99,SUCCESS,UTR2793726582,False,2026-03-16 19:08:20,True
TXN00008617,USR37854,MCH3810,23958.61,SUCCESS,UTR1384910764,False,2026-01-23 00:17:25,True
TXN00008618,USR59739,MCH5992,2451.7,SUCCESS,UTR0028222641,False,2026-03-14 14:13:03,True
TXN00008619,USR51039,MCH5434,384.81,SUCCESS,UTR9726497593,False,2026-03-05 09:05:08,True
TXN00008620,USR43436,MCH7833,4035.89,SUCCESS,,True,2026-03-24 11:25:39,True
TXN00008621,USR27040,MCH3996,24900.36,SUCCESS,UTR2867445007,False,2026-02-28 11:27:52,True
TXN00008622,USR61270,MCH3465,4508.19,SUCCESS,UTR2560363206,False,2026-01-02 02:38:38,True
TXN00008623,USR34070,MCH1584,,SUCCESS,UTR1126681606,False,,False
TXN00008624,USR47469,MCH2537,21211.96,SUCCESS,UTR8582618454,False,2026-03-17 11:31:00,True
TXN00008625,USR23863,MCH7401,519.84,SUCCESS,UTR7805613573,False,,False
TXN00008626,USR70211,MCH6514,15116.0,SUCCESS,UTR1511723804,False,2026-02-07 03:15:33,True
TXN00008627,USR80416,MCH7963,6932.87,SUCCESS,UTR6446942935,False,2026-01-06 06:07:38,True
TXN00008628,USR43393,MCH7685,21559.75,SUCCESS,UTR7962641129,False,2026-01-30 14:11:48,True
TXN00008629,USR34087,MCH4556,7093.69,FAILED,UTR6204086086,False,2026-02-20 21:54:06,True
TXN00008630,USR86298,MCH4863,,SUCCESS,UTR3714580556,False,,False
TXN00008631,USR18014,MCH4475,16858.75,SUCCESS,UTR9358309782,False,,False
TXN00008632,USR92278,MCH6780,5545.12,SUCCESS,UTR3620014009,False,2026-02-22 10:07:38,True
TXN00008633,USR34480,MCH1597,879.63,SUCCESS,UTR3466150257,False,2026-02-24 20:20:32,True
TXN00008634,USR96703,MCH9551,10237.15,SUCCESS,UTR4942706064,False,2026-01-15 12:32:48,True
TXN00008635,USR85062,MCH3550,,SUCCESS,UTR5525198777,False,2026-02-01 17:34:22,True
TXN00008636,USR29588,MCH5717,20226.0,SUCCESS,UTR7797022029,False,2026-02-18 18:40:50,True
TXN00008637,USR38683,MCH4090,20011.1,SUCCESS,UTR9823627689,False,,False
TXN00008638,USR39009,MCH3154,11431.03,SUCCESS,UTR5358622266,False,,False
TXN00008639,USR50332,MCH7279,15166.74,SUCCESS,UTR6316429004,False,2026-01-15 20:58:33,True
TXN00008640,USR53388,MCH3100,15110.45,SUCCESS,UTR0019039004,False,2026-01-05 21:43:10,True
TXN00008641,USR22484,MCH6292,20680.68,SUCCESS,UTR0576078307,False,2026-03-07 09:41:01,True
TXN00008642,USR19141,MCH4941,10630.81,FAILED,UTR0849189716,False,2026-03-13 00:42:05,True
TXN00008643,USR11996,MCH9822,6893.41,SUCCESS,UTR0360569654,False,,False
TXN00008644,USR14187,MCH2496,6633.22,SUCCESS,UTR9685240151,False,2026-02-13 06:21:39,True
TXN00008645,USR84883,MCH5530,13409.45,SUCCESS,UTR1144326784,False,,False
TXN00008646,USR15221,MCH1237,11234.21,SUCCESS,UTR0468751057,False,,False
TXN00008647,USR94299,MCH4850,11008.62,SUCCESS,UTR9911005675,False,2026-02-25 20:26:27,True
TXN00008648,USR65280,MCH1879,2287.52,SUCCESS,UTR0163904197,False,2026-02-19 00:06:16,True
TXN00008649,USR98705,MCH9102,17967.91,SUCCESS,UTR4030266772,False,,False
TXN00008650,USR16081,MCH6142,5351.0,SUCCESS,UTR2390989755,False,2026-01-22 13:29:49,True
TXN00008651,USR56683,MCH6134,4931.87,SUCCESS,UTR1394110224,False,2026-02-11 22:28:59,True
TXN00008652,USR42018,MCH9635,10324.83,SUCCESS,UTR0404347636,False,,False
TXN00008653,USR10736,MCH5650,5702.18,SUCCESS,,True,2026-03-18 08:22:15,True
TXN00008654,USR93519,MCH2073,14601.0,SUCCESS,UTR1362749814,False,2026-02-08 06:50:16,True
TXN00008655,USR80911,MCH5483,9292.87,FAILED,UTR4848498556,False,,False
TXN00008656,USR82847,MCH3615,11228.3,SUCCESS,UTR4980245730,False,2026-01-13 20:01:22,True
TXN00008657,USR64264,MCH2004,13433.86,SUCCESS,UTR4856704842,False,2026-02-02 15:19:43,True
TXN00008658,USR76903,MCH3312,5096.0,SUCCESS,UTR3098620443,False,2026-01-09 00:20:38,True
TXN00008659,USR43197,MCH5638,3902.23,SUCCESS,UTR3740201829,False,2026-02-16 04:49:18,True
TXN00008660,USR41847,MCH9670,22011.74,SUCCESS,UTR0063692495,False,2026-02-25 11:33:11,True
TXN00008661,USR11827,MCH5874,10848.76,FAILED,UTR7088232487,False,2026-03-14 08:42:35,True
TXN00008662,USR29853,MCH4106,10308.22,SUCCESS,UTR9196976578,False,,False
TXN00008663,USR25289,MCH6677,899.95,SUCCESS,UTR3529476575,False,2026-02-23 05:17:15,True
TXN00008664,USR21584,MCH1807,12454.0,SUCCESS,UTR3390452293,False,2026-02-08 18:10:59,True
TXN00008665,USR60335,MCH8993,13859.0,SUCCESS,UTR5991755537,False,2026-01-26 11:48:15,True
TXN00008666,USR61456,MCH5587,13975.43,SUCCESS,UTR8255590969,False,2026-01-09 06:14:54,True
TXN00008667,USR68205,MCH7046,17678.71,SUCCESS,UTR8074937116,False,2026-02-08 16:38:07,True
TXN00008668,USR38828,MCH1237,4445.27,PENDING,UTR0378994603,False,,False
TXN00008669,USR27836,MCH4479,6313.06,SUCCESS,UTR8143310895,False,2026-02-12 04:26:15,True
TXN00008670,USR90775,MCH5042,20270.15,SUCCESS,UTR3053368092,False,2026-03-17 03:08:35,True
TXN00008671,USR10851,MCH4016,23679.79,SUCCESS,UTR7050346770,False,2026-03-09 18:09:22,True
TXN00008672,USR46908,MCH9445,3407.0,SUCCESS,UTR6691831776,False,,False
TXN00008673,USR98911,MCH1886,12446.26,SUCCESS,UTR2197296086,False,2026-03-15 23:39:55,True
TXN00008674,USR53845,MCH8628,5362.26,SUCCESS,UTR5921695312,False,2026-01-14 02:16:17,True
TXN00008675,USR69839,MCH1400,1511.23,PENDING,UTR4394844740,False,,False
TXN00008676,USR53788,MCH3289,8144.33,SUCCESS,UTR3245223980,False,,False
TXN00008677,USR83737,MCH5341,3600.75,SUCCESS,UTR0349795805,False,,False
TXN00008678,USR82939,MCH5420,17751.23,SUCCESS,UTR6114637119,False,,False
TXN00008679,USR81176,MCH1064,13347.8,PENDING,UTR5547693227,False,2026-02-08 09:09:34,True
TXN00008680,USR69132,MCH5952,3604.42,SUCCESS,UTR6535850415,False,2026-03-05 07:50:56,True
TXN00008681,USR52372,MCH4313,240.95,SUCCESS,UTR8867429770,False,2026-02-25 11:17:49,True
TXN00008682,USR84133,MCH2409,20205.84,SUCCESS,UTR4974243451,False,2026-01-20 00:56:40,True
TXN00008683,USR34388,MCH1394,4413.1,SUCCESS,UTR0405419746,False,2026-02-24 11:36:55,True
TXN00008684,USR21498,MCH1197,15159.35,SUCCESS,UTR4989270947,False,2026-03-01 19:22:35,True
TXN00008685,USR32412,MCH8668,8429.68,SUCCESS,UTR6592841082,False,,False
TXN00008686,USR87780,MCH8933,14641.29,SUCCESS,UTR4420532471,False,2026-02-20 21:35:09,True
TXN00008687,USR87803,MCH2576,7898.18,SUCCESS,UTR6638609425,False,2026-01-24 21:47:39,True
TXN00008688,USR65508,MCH3849,2183.0,SUCCESS,UTR0284448304,False,2026-01-24 12:38:06,True
TXN00008689,USR50853,MCH4860,5581.52,SUCCESS,UTR4444294635,False,,False
TXN00008690,USR31952,MCH6382,,SUCCESS,UTR3109680815,False,,False
TXN00008691,USR61805,MCH4957,10706.2,SUCCESS,UTR8100195223,False,,False
TXN00008692,USR16085,MCH3117,,SUCCESS,UTR8308178251,False,2026-02-11 18:07:32,True
TXN00008693,USR40270,MCH9011,6602.51,SUCCESS,UTR4281636456,False,2026-02-01 09:36:13,True
TXN00008694,USR41492,MCH8777,311.63,SUCCESS,UTR1288048120,False,,False
TXN00008695,USR64929,MCH4614,,SUCCESS,UTR3614130026,False,2026-03-31 17:23:52,True
TXN00008696,USR97954,MCH9020,15147.93,SUCCESS,,True,,False
TXN00008697,USR33485,MCH8146,24072.13,SUCCESS,UTR2375989514,False,2026-01-09 16:46:14,True
TXN00008698,USR11110,MCH6809,14741.0,PENDING,UTR9879115891,False,2026-01-11 22:12:48,True
TXN00008699,USR28542,MCH6622,11784.6,PENDING,UTR4896643602,False,,False
TXN00008700,USR69975,MCH5214,14339.31,SUCCESS,UTR0927961170,False,2026-02-10 03:42:57,True
TXN00008701,USR58502,MCH8222,23198.24,SUCCESS,UTR3534373525,False,2026-02-11 02:55:16,True
TXN00008702,USR56363,MCH7518,20711.17,SUCCESS,UTR1051770087,False,,False
TXN00008703,USR78244,MCH2062,8081.24,SUCCESS,UTR9763449431,False,2026-02-03 19:36:58,True
TXN00008704,USR34449,MCH8169,5938.99,SUCCESS,UTR3766253087,False,2026-01-19 11:52:23,True
TXN00008705,USR20189,MCH3085,6573.21,SUCCESS,UTR2880592614,False,2026-02-01 03:22:28,True
TXN00008706,USR43532,MCH8271,12615.48,SUCCESS,UTR3798143580,False,2026-02-03 10:48:04,True
TXN00008707,USR70547,MCH6848,18603.8,SUCCESS,UTR3871489307,False,,False
TXN00008708,USR70734,MCH8795,12585.0,SUCCESS,UTR2977773398,False,,False
TXN00008709,USR13232,MCH4690,1704.23,SUCCESS,UTR0525080036,False,,False
TXN00008710,USR88097,MCH6530,18092.28,SUCCESS,UTR0080446939,False,2026-03-16 17:29:14,True
TXN00008711,USR26525,MCH6250,20151.19,SUCCESS,UTR9239168462,False,2026-01-30 14:16:45,True
TXN00008712,USR10143,MCH6078,7244.55,SUCCESS,,True,2026-01-17 10:23:36,True
TXN00008713,USR68316,MCH2748,16606.5,SUCCESS,UTR1281166798,False,,False
TXN00008714,USR25012,MCH5720,10670.53,SUCCESS,UTR6836341442,False,2026-03-01 19:53:56,True
TXN00008715,USR21905,MCH8670,,SUCCESS,UTR6513955105,False,2026-03-21 18:25:46,True
TXN00008716,USR55121,MCH2594,21132.19,SUCCESS,UTR4047371506,False,2026-03-19 22:39:01,True
TXN00008717,USR31247,MCH3944,13140.55,SUCCESS,UTR3335894925,False,2026-02-12 22:25:27,True
TXN00008718,USR39576,MCH7383,17290.72,PENDING,UTR6132312138,False,2026-03-02 12:07:10,True
TXN00008719,USR82185,MCH7656,,SUCCESS,UTR8570782815,False,,False
TXN00008720,USR10802,MCH8012,12397.97,SUCCESS,UTR6681615145,False,2026-02-12 18:21:15,True
TXN00008721,USR33715,MCH2732,7838.14,SUCCESS,UTR0783624128,False,,False
TXN00008722,USR34778,MCH6563,18844.12,SUCCESS,UTR7124684642,False,,False
TXN00008723,USR66550,MCH5047,5509.0,SUCCESS,UTR5994967822,False,2026-03-21 10:28:43,True
TXN00008724,USR32052,MCH4557,9719.39,SUCCESS,UTR4167477736,False,2026-01-23 16:04:12,True
TXN00008725,USR22972,MCH3089,21644.52,SUCCESS,UTR0071178420,False,2026-01-20 09:18:00,True
TXN00008726,USR94808,MCH5362,9552.62,SUCCESS,UTR2200336470,False,2026-03-08 13:00:09,True
TXN00008727,USR89691,MCH3936,,SUCCESS,UTR9320903273,False,,False
TXN00008728,USR96540,MCH8580,5376.0,SUCCESS,UTR5956692216,False,2026-01-16 03:29:09,True
TXN00008729,USR32402,MCH1835,8905.65,SUCCESS,UTR8319445934,False,2026-03-15 13:38:51,True
TXN00008730,USR18850,MCH3274,7109.76,SUCCESS,UTR7502796623,False,,False
TXN00008731,USR56212,MCH2130,4410.47,SUCCESS,,True,2026-03-24 19:05:04,True
TXN00008732,USR78738,MCH6664,18585.89,SUCCESS,UTR7263275687,False,,False
TXN00008733,USR26317,MCH1964,6309.23,SUCCESS,UTR9859343389,False,2026-01-11 21:50:42,True
TXN00008734,USR78452,MCH2609,11359.65,SUCCESS,UTR6113553401,False,2026-03-13 19:21:00,True
TXN00008735,USR85084,MCH4402,9652.63,SUCCESS,UTR5298292829,False,2026-01-06 07:04:58,True
TXN00008736,USR74072,MCH5172,24552.11,SUCCESS,UTR4125562960,False,,False
TXN00008737,USR10560,MCH4646,9783.4,SUCCESS,UTR8975330634,False,,False
TXN00008738,USR99967,MCH5088,2008.76,SUCCESS,UTR7180795447,False,2026-03-31 23:26:12,True
TXN00008739,USR57977,MCH1828,2254.75,SUCCESS,UTR4458096146,False,2026-01-15 08:06:45,True
TXN00008740,USR84126,MCH8154,,SUCCESS,UTR3240344452,False,2026-03-26 08:20:22,True
TXN00008741,USR22381,MCH3582,,SUCCESS,UTR6904032173,False,,False
TXN00008742,USR66850,MCH8742,10474.79,SUCCESS,UTR3134220373,False,,False
TXN00008743,USR23948,MCH9840,10801.77,SUCCESS,UTR9790078163,False,,False
TXN00008744,USR24688,MCH6415,1357.78,FAILED,UTR4537031134,False,2026-01-02 08:00:03,True
TXN00008745,USR75946,MCH9261,12918.5,SUCCESS,UTR5629660975,False,,False
TXN00008746,USR67216,MCH3964,,SUCCESS,UTR7986507905,False,,False
TXN00008747,USR37713,MCH5718,3747.24,SUCCESS,,True,,False
TXN00008748,USR80193,MCH8314,2604.95,SUCCESS,UTR2944359234,False,,False
TXN00008749,USR58683,MCH8752,3098.08,SUCCESS,UTR5594675999,False,2026-01-30 14:58:35,True
TXN00008750,USR53557,MCH4095,,SUCCESS,UTR8597559144,False,,False
TXN00008751,USR82120,MCH4526,15246.61,SUCCESS,UTR0900034399,False,2026-02-15 17:57:10,True
TXN00008752,USR82168,MCH2144,4920.1,SUCCESS,UTR3125510981,False,2026-01-03 05:00:25,True
TXN00008753,USR20689,MCH3156,,PENDING,UTR3298400720,False,,False
TXN00008754,USR87141,MCH1711,4347.57,SUCCESS,UTR3558367537,False,2026-01-21 07:01:39,True
TXN00008755,USR51018,MCH4621,23946.3,SUCCESS,UTR4755445657,False,2026-03-13 20:21:18,True
TXN00008756,USR84576,MCH8371,21366.89,SUCCESS,UTR5340276189,False,2026-02-22 05:38:36,True
TXN00008757,USR70784,MCH2833,5770.07,SUCCESS,UTR2944107855,False,2026-01-21 13:42:18,True
TXN00008758,USR71662,MCH2796,8195.88,SUCCESS,UTR8289233533,False,2026-01-20 18:53:29,True
TXN00008759,USR31951,MCH3425,5255.22,SUCCESS,UTR6559000076,False,,False
TXN00008760,USR22346,MCH8235,12301.98,SUCCESS,UTR1900139959,False,,False
TXN00008761,USR60032,MCH6679,500.07,SUCCESS,UTR6677232733,False,2026-03-14 20:27:15,True
TXN00008762,USR82877,MCH4971,16787.49,SUCCESS,UTR3129881272,False,2026-01-26 02:43:00,True
TXN00008763,USR77733,MCH6941,13084.0,FAILED,UTR6847748002,False,2026-02-23 06:47:48,True
TXN00008764,USR15827,MCH6161,22466.99,SUCCESS,UTR8164715044,False,2026-02-16 21:31:58,True
TXN00008765,USR16598,MCH8568,4118.17,SUCCESS,UTR5024278863,False,,False
TXN00008766,USR54521,MCH2434,20104.69,SUCCESS,UTR3726729849,False,,False
TXN00008767,USR40976,MCH5715,19801.11,SUCCESS,UTR0005041075,False,2026-01-14 17:21:48,True
TXN00008768,USR72750,MCH3961,3188.26,SUCCESS,UTR8120875593,False,2026-03-09 11:37:59,True
TXN00008769,USR80120,MCH2380,9970.0,SUCCESS,UTR5532448872,False,2026-03-09 20:13:03,True
TXN00008770,USR89150,MCH2467,4262.11,SUCCESS,UTR5561963189,False,2026-03-06 21:09:36,True
TXN00008771,USR38304,MCH7904,6375.47,FAILED,UTR1873794921,False,2026-01-02 18:50:54,True
TXN00008772,USR18803,MCH4063,6588.52,SUCCESS,UTR9923857938,False,2026-02-06 13:33:25,True
TXN00008773,USR81760,MCH3904,13910.35,SUCCESS,,True,,False
TXN00008774,USR59209,MCH1550,10291.0,SUCCESS,UTR1476275139,False,2026-03-29 23:13:36,True
TXN00008775,USR89777,MCH7415,23693.84,SUCCESS,,True,2026-03-06 10:07:59,True
TXN00008776,USR30260,MCH6328,3167.99,SUCCESS,UTR5393249584,False,,False
TXN00008777,USR76652,MCH2455,24342.57,SUCCESS,UTR4360067384,False,2026-01-05 05:19:13,True
TXN00008778,USR86268,MCH1751,5774.0,SUCCESS,UTR8281344107,False,2026-01-25 19:15:23,True
TXN00008779,USR72861,MCH1063,19324.12,FAILED,,True,,False
TXN00008780,USR32593,MCH5523,8480.86,SUCCESS,UTR9114044150,False,,False
TXN00008781,USR76724,MCH5119,3585.6,SUCCESS,UTR5317037813,False,2026-01-28 13:47:58,True
TXN00008782,USR46190,MCH4106,21448.65,SUCCESS,UTR8722192999,False,2026-01-20 11:39:20,True
TXN00008783,USR53476,MCH7453,7728.43,SUCCESS,UTR1725340255,False,2026-03-18 14:56:32,True
TXN00008784,USR50762,MCH5115,16474.8,SUCCESS,UTR7011835987,False,,False
TXN00008785,USR17001,MCH4532,14165.43,SUCCESS,UTR8732757793,False,,False
TXN00008786,USR96161,MCH7427,,SUCCESS,UTR7951565466,False,,False
TXN00008787,USR22579,MCH5375,12400.53,SUCCESS,UTR1471692847,False,2026-01-06 03:41:51,True
TXN00008788,USR77359,MCH5753,18308.63,FAILED,UTR7852862678,False,,False
TXN00008789,USR28101,MCH5112,2203.45,SUCCESS,UTR5048504168,False,2026-03-05 13:41:47,True
